,曲名,発売日,表示回数,歌詞
0,KARMA CITY,2014-04-23,"187,830",沈んでいく街の中溶けていったあの子はその髪を小さく結いながら　退屈な顔で笑った(沈み行く街並みに溶けていくあの子はいつだってその髪を小さく結って　退屈そうに笑った)思い出せなくなっちゃう前に僕と遊びに行こうぜってついにはもう言えないまんま　あの子は消えていったんだ(思い出せなくなってしまう前に遊びに行こうぜってついには言えないまんま　あの子は消えていった)この感情は生まれ持っていたって気付いた頃に　君は何処にもいないなんて寄る辺なく夜に落ちていくここは一瞬を繋いで作った過去と未来の　僅かな隙間　カーマシティ君はほら街を外れて　消えていく今を確かに欲しがっていた　その末に手にとったのは僕が欲しかった今じゃない　過去の色した別のもの(今を掴もうとして握りしめた手に掴んだのは僕が掴もうとした今とはまた違った今だ)あの子はまた同じように　誰の手でもすり抜けていつもただ一人でいたんだ　諦めるように歌って(同じようにあの子は誰の手もするりすり抜けていつも一人でいたんだ　諦めるように泣いて)戦うやつらはあの子を笑う　戦わない歌うたうから(戦うやつらはあの子を笑う　戦わない歌うたうから)あの街灯の上　座っていたんだ君は灯に乗って街を見下ろしたアイロニー風がそのスカートを撫でていくここは永遠を刻んで潰した生者と死者の　確かな隙間　カーマシティ君はほら街を外れて　消えていくこの感情は生まれ持っていたって気付いた頃に　君は何処にもいないなんて寄る辺なく夜に落ちていくここは一瞬を繋いで作った過去と未来の　僅かな隙間　カーマシティ君はほら街を外れて　消えていく消えていくこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,眼福,2014-04-23,"241,334",何にも役に立たないことばかり教えて欲しいやあなたのそのくだらない話を灯りの麓で今だけ全て見えない聞こえないふりして笑おうか何にも役に立たないことばかり教えて欲しいやきっとあなたと私はいつまでも一緒にいられない何か食べようか　ここで話をしようか「そんじゃまたね　明日ね」そんな風に今日を終えども明日なんて見たこともないのにさ随分あっけらかんとしてるわ望むのは簡単だ　あなたのいる未来がただこの目に映るくらいでいい私はそれで眼福さ何にも役に立たないことばかり教えて欲しいやこうしてひっそりと時が進むまま死ねたら僥倖さ雨が降り落ちはねる音を聞くあなたに寄り添って今何にも役に立たないことばかり教えて欲しいや水の無いバスタブにふたり浸かり目を閉じている雨が窓を突く　ここで話をしようか「きっと二人は　大丈夫さ」子供みたいに笑うその鼻先が頬を突いて笑う言葉を捨ててまた笑う望むのは簡単だ　あなたのいる未来がただこの目に映るくらいでいい私はそれで眼福さ「そんじゃまたね　明日ね」そんな風に今日を終えども明日なんて見たこともないのにさ随分あっけらかんとしてるわ望むのは簡単だ　あなたのいる未来がただこの目に映るくらいでいい私はそれで眼福さ私はそれで眼福さこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,首なし閑古鳥,2012-05-16,"165,086",さあさあさあ　踊りましょうかとり急いでは　脚が絡んだ騒々しい音を晒して赤い瑪瑙と積み木の家欄干の傍に立つ虚青い光が抜けていくようだ誰だって心が重い忘れられないことばかりやい、やい、お前の頭はどこだい？頭はどこだい？目玉とくちばしは？やい、やい、お前の感情はどこだい泣いて見せてみろ　笑ってみせてみろよ愛されたいのは　悲しくなるから見つめていたくはないけれどあなたによく似た　言葉探しては灯りを焚いて話がしたいなんとも歪な　形で生まれて成す術なんてなかったけどあなたによく似た　心があるのさそれさえ確かであればいい曖昧な歌ばかり積んで声が震えて仕方がないがそんなのもうどうでもよくて黒い涙で雨曝しああ　ああ　口を開けば灰になっちゃった冷たい灰になっちゃった　言葉にならないなああ　ああ　いつか頭は呆けて落ちてった小さいまんまで落ちてった　恥ずかしくなるような愛されてるのは　確かでないから形になって欲しいけれどどうにもこうにも　あんまりな嘘だ一つになんてなれないままきっとわかってる　汚れた酸素が二つの間にあることをどうにもこうにも　心があるのさ優しい梅雨が降ればいい愛されたいのは　悲しくなるから見つめていたくはないけれどあなたによく似た　言葉探しては灯りを焚いて話がしたいなんとも歪な　形で生まれて成す術なんてなかったけどあなたによく似た　心があるのさそれさえ確かであればいいこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,クランベリーとパンケーキ,2018-03-14,"295,965",不意に見かけたブロンズの女神の　お臍に煙草擦り付けて笑う思い返せば馬鹿げている　大体そんな毎日その日限りの甘い夜を抜け今じゃ彷徨う惨めなストーリーライター誰かわたしと踊りましょう　なんてその気もないのにヒッピヒッピシェイク　ダンディダンディドンでクランベリーのジャムでも作ろうねパンケーキと一緒に食べようね　ほら丁寧に切り分けてヒッピヒッピシェイク　ダンディダンディドンで全部頬張って隠してしまえやがて熱さにも耐えかねて嗚呼きみは吐き出した戯れ哀れハメ外すあまり　足滑らせて砂を噛むばかり憶えちゃいない痣だらけ　大体そんな毎日廃墟だらけのメルヘン市街じゃ　マセガキ達が隠れてキスする涙交じりの恋になりませんようにヒッピヒッピシェイク　ダンディダンディドンでランドリーまで歩いてこうね汚れたシーツを洗おうね　ほら丁寧に取り分けてヒッピヒッピシェイク　ダンディダンディドンでもう一度浮かれた祈りの方へこんな馬鹿な歌ですいません嗚呼毎度ありがたし微睡んでいたい　きみみたいに　この宇宙が　終わるまで微睡んでいたい　きみと一緒に　この世界が　終わるまでヒッピヒッピシェイク　ダンディダンディドンでクランベリーのジャムでも作ろうねパンケーキと一緒に食べようね　ほら丁寧に切り分けてヒッピヒッピシェイク　ダンディダンディドンで全部頬張って隠してしまえやがて熱さにも耐えかねて嗚呼きみは吐き出したこんな馬鹿な歌ですいません嗚呼毎度ありがたしこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,恋と病熱,2012-05-16,"379,259",好きなことが　少なくなり嫌いなことが　沢山増えた窓に滲む雲を見ていた皆の背中を見ていた言いたいことが　だんだん増えて言えないことが　沢山増えた空が濁る頃に見ていた夜になろうとするばかり「何処にも行けない私をどうする？」眩暈に溺れて夢を見ていた白昼夢に全てを押し込んで愛していたいこと　愛されたいこと空っぽになるまで　詰め込んで覚えたことが　沢山増えて忘れたことも　沢山増えたバスに揺られながら見ていた君はカメラで何を撮る「秘密にしてね、約束しよう」それすらいつか一人になってボタン一つふいに千切れた夜になろうとするばかり「似ている二人をあなたはどうする？」些細な嘘から炎症が起きたずっと微熱みたいに纏わりついて愛していたいこと　愛されたいこと棄てられないまま　赦しを請う誰も嫌いたくないから　ひたすら嫌いでいただけだ皆のこと　自分のこと　君のこと　自分のこと君がいないと　色んなことが色んな風に嫌いになって病熱を孕ませ夢を見ていた盲いた目にみえた落ちていく陽愛していたいこと　愛されたいこと望んで生きることを　許してほしいこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,こころにくだもの,2015-09-02,"128,980",泣きたいときは歌うのさ美味しいくだもの言葉に乗せてそしたら不思議なくらいにさ気持ちが安らぐんだピアノの音がしていたよ今では全然聞こえないけどあの子は聞くとこの間遠くへ引っ越したって胸の奥　心の中にあるくだものが涙を吸い込み少しずつ大きくなるんだその度に　僕もまた　大人になっていくりんご　レモン　ぶどう　メロンいちご　バナナ　みかん　キウイ泣きたいときは歌うのさ美味しいくだもの言葉に乗せて誰にも知られないように木陰に隠れながら同じとこで何回も間違う下手なピアノの音でも僕には特別だったよ胸の奥　よりどりみどりのくだものが悲しみを食べるいま君は　何をしてるかな君もまた　僕もまた 大人になっていくりんご　レモン　ぶどう　メロンいちご　バナナ　みかん　キウイりんご　レモン　ぶどう　メロンいちご　バナナ　みかん　キウイりんご　レモン　ぶどう　メロンいちご　バナナ　みかん　キウイりんご　レモン　ぶどう　メロンいちご　バナナ　みかん　キウイりんご　レモン　ぶどう　メロンいちご　バナナ　みかん　キウイりんご　レモン　ぶどう　メロンいちご　バナナ　みかん　キウイこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ごめんね,2018-10-31,"208,677",バカみたいな夢を　笑わないで聞いてほしい日が暮れる前に　話しておきたい君みたいに優しく　なりたいだけ祈る声は激しく　あと少しだけ心の底から触れ合うまで君と繋がっていたいだけ泣きじゃくるだけじゃ　何もないとわかったから傷つけたことを　謝りに行こういつまでも近くに　いてほしいだけさよならが言えなくて　恐ろしいだけ溢れる光に手が震えたって君となら強くなれるだけ君みたいに優しく　なりたいだけ祈る声は激しく　あと少しだけ心の底から触れ合うまで君と繋がっていたいだけ怯えてばかりで　恥ずかしくなるよそこから見ていてね　大丈夫　ありがとうこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ゴーゴー幽霊船,2012-05-16,"1,440,513",ちょっと病弱なセブンティーン枯れたインクとペンで絵を描いて継いで接いでまたマザーグース夜は何度も泣いてまた明日回る発条のアンドロイド僕の声と頭はがらんどういつも最低な気分さ君に愛されたいと願っていたいずっと病欠のセブンティーン曇らないまま今日を空き缶に空の雷管とペーパーバッグ馬鹿みたいに呼吸を詰め入れたあいも変わらずにアンドロイド君を本当の嘘で騙すんだ僕は幽霊だ　本当さ君の目には見えないだろうけどそんなこんなで歌っては行進する幽霊船だ善いも悪いもいよいよ無い閑静な街を行く電光板の言葉になれそれゆけ幽かな言葉捜せ沿線上の扉壊せ見えない僕を信じてくれ少年兵は声を紡げそこのけ粒子の出口隠せ遠い昔のおまじないがあんまり急に笑うのでちょっと病弱なセブンティーン今日も映画みたいな夢うつつ愛も絶え絶えの景色だそこでどんな夢見てもしょうがない回る発条のアンドロイド汚物 ヤンキー 公害 メランコリー知ってほしいんだ全部そう君の手を引き連れて戻すのさそんなこんなで歌っては目を剥く幽霊船だ前も後ろもいよいよ無いなら全部忘れてワアワアワアワア太陽系の奥へ進め飛び込め一二の三で跨がれ沿線上の扉壊せまんまの言葉信じてくれ扁桃体の奥を使えほれ見ろそんなにせぐりあげて遠い昔のおまじないがたちまちのうちにはびこれば三千年の恨み放て飛べ飛べ皆で拡声器持て沿線上の扉壊せ本当のことさ信じてくれ幽霊船は怒り散らせみてろよ今度は修羅に堕ちて遠い昔のおまじないがあんまりな嘘と知るのさこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,再上映,2015-10-07,"218,096",ここは劇場街　いくつもの映画を只ひたすら映しだす　退屈な街　光ばかり目立つ壁一面の広告の中で僕はそのひとつを　選びきれず　突っ立ったままいる繰り返し思い耽けて　やっと何か見つけて　辿り着いたところでそれは子供のころに観たものの　只の再上映「そんな歌でも僕は歌うさ　何度でも繰り返し　その答えをたとえ世界が変わらなくとも　いつまでも叫ぶよ　その答えを」ここは劇場街　観客もまばらそれでも狂いなく　演者は歌う　光の向こうで懐かしいような　つまらないような只ひたすらそれを　薄ぼんやりと観て　時は過ぎていくここで生きてる僕は　彼とどう違うのだろう？何もできないままで　やる気も無くただ口を開いて　日々を潰す僕と「こんな僕でも風に押されて　何度となく未来へ運ばれてきたきっといつしか僕に続いて　歌う人へ言葉を引き継ぐため」やっと映画は終わって　席を立ってなお僕は彼の台詞がずっと　頭で響く明日は多分こんな　今日に似ている毎日悲しくなるくらいに　忘れていく日々でそうだ僕は生きているんだ手垢にまみれていようと「そんな歌でも僕は歌うさ　何度でも繰り返し　その答えをたとえ世界が変わらなくとも　いつまでも叫ぶよ　その答えを」この歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,サンタマリア,2013-05-29,"624,608",掌をふたつ　重ねたあいだ一枚の硝子で隔てられていたここは面会室　あなたと僕は決してひとつになりあえないそのままで話をしている今呪いにかけられたままふたりでいくつも嘘をついて歩いていくのだろうかしとやかに重たい沈黙と優しさが見開いた目と　その目を繋いでいたあなたは少し笑ったサンタマリア　何も言わないさ惑うだけの言葉で満たすくらいならば様々な幸せを砕いて　祈り疲れ漸くあなたに　会えたのだから一緒にいこう　あの光の方へ手をつなごう　意味なんか無くたっていつか紺碧の　仙人掌が咲いて一枚の硝子は崩れるだろうさ信じようじゃないか　どんな明日でも重ねた手と手が触れ合うその日を呪いが解けるのを今この間にあなたがいなくなったら悲しさや恐ろしさも消えてしまうのだろうか昏い午後の道端で探しまわった呪いを解かす　その小さなナイフを汚れることのない歌をサンタマリア　全て正しいさどんな日々も過去も未来も間違いさえもその目には金色の朝日が　映り揺れる点滴のように　涙を落とすその瞳が　いつだってあなたなら落ち込んだ　泥濘の中だってここは面会室　仙人掌は未だ咲かない　硝子は崩れないそんな中で一本の蝋燭が　確かに灯り続けるあなたを見つめ　あなたに見つめられ信じることを　やめられないようにサンタマリア　何も言わないさ惑うだけの言葉で満たすくらいならば様々な幸せを砕いて　祈り疲れ漸くあなたに　会えたのだから一緒にいこう　あの光の方へ手をつなごう　意味なんか無くたってサンタマリア　闇を背負いながら一緒にいこう　あの光の方へこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,懺悔の街,2015-01-14,"128,985",いつの日か気がついたら　作り笑いが上手くなりました街の角を曲がりくねって　繰り返してここまで来ましたどの角でどの往来で間違えたんだずっと前の落とし物を探しまわっていつの日か気がついたら　泣くことも少なくなりました生まれてこのかた僕は　この街のなか歩き回りましたあの路地もあの公園も小さくなって袖の足りない服をまだ着つづけている聖者の行進が　賛美歌と祈りがこの街を包帯でくるんで癒えるのを待っている僕は悔やみ続けているいつの日か気がついたら　遠くまでが見えなくなりました街頭のあかりが弾けて　花火みたいなふうに見えました今誰かの心の中見たいくせにちょっと先の看板の文字すら見えないとある日の待合室で　女の人と一緒になりました美しく笑う人で　どんな言葉も尽くせませんが同じようにこの街で生きてるのにそう思うと恥ずかしくて　たまらなくて天使の遊戯が　女神の息がこの街に水をもたらして癒えるのを待っている僕は悔やみ続けている聖者の行進が　賛美歌と祈りがこの街を包帯でくるんで癒えるのを待っている僕は悔やみ続けている天使の遊戯が　女神の息がこの街に水をもたらして癒えるのを待っている僕は悔やみ続けているそれでも明日は来るこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,しとど晴天大迷惑,2014-04-23,"329,255",超弩級　火を吐く猿　天からお目覚め大迷惑街という街を潰し　誰彼々も大わらわそんな夢を見ては　下らぬ日々を暮らしている今日も間違いなく　積み積み重なる延滞金エンデバー飛び出す日に　煙草燻らし天使は歌う雑居ビル廊下の隅で　小さく欠伸垂らしながら目下　嫌みっぽい　小言の中で暮らしているどんな顔すればいい　とってつけ見よう見まねで笑う燦々照らす太陽背負って　今日もいい天気遊びに行こうぜもっと間違い犯して狭い隘路を通り過ぎ行けば散々痛い目に目に遭った毎日を消してもう二度としょうもない嘘なんてないようにいらんもんから全部捨てていけ大変身スーパースターそうハチャメチャやって逢瀬の隙間超邁進サニートラックもうメチャクチャやって帰らないで燦々照らす太陽背負って　やっぱいい天気声を出せぱっぱらぱ！九回裏　二死満塁　さよならついに本塁打文句なし　ぐうの音もなし　満持してもはや大歓声そんな夢を見ては　貧相な飯を食らっている明日も間違いなく　十時に最寄り駅三番線ハックニー駆け抜け行く　馬券見つめて泣く天使宙を舞う紙切れ切れ　今日から栄えある一文無し全部どうにでもなれ　メソメソ歩いて珍道中どんな顔してみても　無様に笑える真っ白け惨憺たらす毎夜を背負って　今日もいい天気ねえ誰か僕と一緒に愛探さないかこれを聞いたら返事くれないか散々痛い目に目にあって尚も痛いままでもう二度とを何度何度繰り返したっていらんもんなどなんも無くなって大失敗スーパースターそうハチャメチャやって逢瀬の隙間猛後退サニートラックもうメチャクチャやって帰らないで惨憺たらす毎夜を背負って　やっぱいい天気声も出ない燦々照らす太陽背負って　今日もいい天気遊びに行こうぜもっと間違い犯して狭い隘路を通り過ぎ行けば散々痛い目に目に遭った毎日を消してもう二度としょうもない嘘なんてないようにいらんもんから全部捨てていけ大変身スーパースターそうハチャメチャやって逢瀬の隙間超邁進サニートラックもうメチャクチャやって帰らないで燦々照らす太陽背負って　やっぱいい天気声を出せぱっぱらぱ！この歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,春雷,2017-11-01,"1,176,764",現れたそれは春の真っ最中　えも言えぬまま輝いていたどんな言葉もどんな手振りも足りやしないみたいだその日から僕の胸には嵐が　住み着いたまま離れないんだ人の声を借りた　蒼い眼の落雷だ揺れながら踊るその髪の黒が　他のどれより嫋やかでしたすっと消えそうな　真っ白い肌によく似合ってましたあなたにはこの世界の彩りが　どう見えるのか知りたくて今頬に手を伸ばした　壊れそうでただ怖かった全てはあなたの思い通り　悲しくって散らばった思いも全てあなたがくれたプレゼントゆらゆら吹かれて深い惑い　痛み　憂い　恋しい言葉にするのも　形にするのも　そのどれもが覚束なくってただ目を見つめた　するとあなたはふっと優しく笑ったんだ嗄れた心も　さざめく秘密も　気がつけば粉々になって刹那の間に　痛みに似た恋が体を走ったんだ深い惑い痛み憂い繰り返し　いつの間にか春になった甘い香り残し陰り恋焦がし　深く深く迷い込んだ花びらが散ればあなたとおさらば　それなら僕と踊りませんか宙を舞う花がどうもあなたみたいで参りましたやがてまた巡りくる春の最中　そこは豊かなひだまりでした身をやつしてやまない　あんな嵐はどこへやらまだまだ心は帰れない　その細い声でどうか騙しておくれカラカラに枯れ果てるまでふらふら揺られて甘い香り　残し　陰り　幻聞きたい言葉も　言いたい想いも　笑うくらい山ほどあってそれでもあなたを前にすると　何にも出てはこないなんて焦げ付く痛みも　刺し込む痺れも　口をつぐんだ恋とわかってあなたの心に　橋をかける大事な雷雨だと知ったんだどうか騙しておくれ　「愛」と笑っておくれいつか消える日まで　そのままでいて言葉にするのも　形にするのも　そのどれもが覚束なくってただ目を見つめた　するとあなたはふっと優しく笑ったんだ嗄れた心も　さざめく秘密も　気がつけば粉々になって刹那の間に　痛みに似た恋が体を走ったんだこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,抄本,2012-05-16,"111,170",この街は　この街は生まれてきたままで　意味もなく愛されたい　愛されたいそこらじゅうに散らばった夢のように細やかな日常だけが残るこの街は　この街は生まれてきたままで　意味もなく愛していたい　愛していたいそこらじゅうに散らばった夢のように細やかな日常だけが残るこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,心像放映,2012-05-16,"151,113",心像放映私に心を見せてくれ心像放映火星の果てから声がする心像放映映像を夢に注いでくれ心像放映太陽も青く塗りつぶしたきっとまたあなたは優しくなって私に花を贈るのだろうそれでも私はさびしくてまた涙を裂いて笑うのだ凛と澄む心が一人になってあなたと違う私を知るがらくたみたいな心でも何かプレゼントできるかな心像証明ぼやけた魚が映るのは心像証明私の心の一部だろうきっとまた揺れる街路樹のそばで私の影に気付くのだろうそれでも私は嬉しくて全てを捨て去って泣いたのだ睫毛の下から絵の具のような心の一部が落ちていくきっとまだあなたは優しいんだそれじゃ 私はどうだろうなきっとまたあなたは優しくなって私に花を贈るのだろうそれでも私はさびしくてまた涙を裂いて笑うのだ凛と澄む心が一人になってあなたと違う私を知るがらくたみたいな心でも何かプレゼントできるかなあなたと私を繋ぐように心を映せ　古いテレビよこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,シンデレラグレイ,2015-10-07,"592,541",ねえどうして、そうやってあたしのこと馬鹿にして優しさとか慰めとか与えようとするの？その度々に惨めな思いが湧いてきてどうしようもない気持ちになるってわかってないの？色んな色で満ち溢れた街を歩いたって色づかないあたしは灰色　どこへ行けばいいの？自分の好きなように生きていけばいいって知っている筈なのにさ　忘れちゃうんだいつもいつもいつも思い出したくもないようなことがいつまでも消えないなぐしゃぐしゃの頭の中　一つも整理がつかずにまた思い出した怖かったのに　辛かったのに　誰も信じてくれなかったのにあなただけが　その声だけが　いつでも笑いかけてくれたのにカボチャの馬車もガラスの靴も似合わなくてただひたすら何事もない日々のあり合わせこの世界はどうも鮮やかすぎて目が眩む色づけやしないあたしへのあてつけみたいでもういいよ、どうなろうと何もかも知らないしあなたのこと　あたしのこと　これからの全ても「ねえ王子様、あたしの為に生きて」って言いたくて言えなかった　あの日の自分が嫌い嫌い嫌い何処へだって行けるような自由なんてほしくはないなあなたという不自由だけが　あたしを自由にしていたんだって気づいてしまったんだ痛む心　癒えないのは　無様なほどに期待してるからあなただけに　その声だけに　優しくされたかっただけだったのに「愛は永遠」って　誰かの誰かの誰かが言ったそれがもし本当なら　いつまで苦しめばいいの？12時を越えて　ずっと消えないものがあるなんてお願いよ　もう消して　消して　消して　消して怖かったのに　辛かったのに　誰も信じてくれなかったのにあなただけが　その声だけが　いつでも笑いかけてくれたのに痛む心　癒えないのは　無様なほどに期待してるからあなただけに　その声だけに　優しくされたかっただけだったのにこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,砂の惑星 ( + 初音ミク),2017-11-01,"786,367",何もない砂場飛び交う雷鳴　しょうもない音で掠れた生命今後千年草も生えない　砂の惑星さこんな具合でまだ磨り減る運命　どこへも行けなくて墜落衛星立ち入り禁止の札で満ちた　砂の惑星さのらりくらり歩き回り　たどり着いた祈り君が今も生きてるなら　応えてくれ僕にイェイ今日の日はサンゴーズダウン　つまり元どおりまでバイバイバイ思いついたら歩いていけ　心残り残さないようにイェイ空を切るサンダーストーム　鳴動響かせてはバイバイバイもう少しだけ友達でいようぜ今回はそういや今日は僕らのハッピーバースデイ　思い思いの飾り付けしようぜ甘ったるいだけのケーキ囲んで　歌を歌おうぜ有象無象の墓の前で敬礼　そうメルトショックにて生まれた生命この井戸が枯れる前に早く　ここを出て行こうぜねえねえねえあなたと私でランデブー？　すでに廃れた砂漠で何思う今だパッパパッと飛び出せマイヒーロー　どうか迷える我らを救いたまえぶっ飛んで行こうぜもっと　エイエイオーでよーいどんとあのダンスホール　モザイクの奥　太古代のオーパーツ光線銃でバンババンバン　少年少女謳う希望論驚天動地そんで古今未曾有の思い出は電子音戸惑い憂い怒り狂い　たどり着いた祈り君の心死なずいるなら　応答せよ早急にイェイきっとまだボーイズドントクライ　つまり仲直りまでバイバイバイ思い出したら教えてくれ　あの混沌の夢みたいな歌イェイ宙を舞うレイザービーム　遠方指し示せばバイバイバイ天空の城まで僕らを導いてくれ歌って踊ろうハッピーバースデイ　砂漠に林檎の木を植えようでんぐり返りそんじゃバイバイ　あとは誰かが勝手にどうぞイェイ今日の日はサンゴーズダウン　つまり元どおりまでバイバイバイ思いついたら歩いていけ　心残り残さないようにイェイ空を切るサンダーストーム　鳴動響かせてはバイバイバイもう少しだけ友達でいようぜ今回は風が吹き曝しなお進む砂の惑星さこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,旅人電燈,2015-09-02,"97,802",ぼくは古い電燈　砂漠の真ん中でひとり空に穴が開いて　灯りが漏れる夜凍えた砂の上　墓標の立ち並ぶ場所で息を吸い込んだ　肺いっぱい吸い込んだ「誰か　誰か　ぼくを　探して　おくれ寂しい　夜を　ひとつ　切り取って　おくれ遠く　遠く　地の果て　まで　届く　ように　ぼくは照らして　いるから　いつでも」ぼくは古い電燈　埃に塗れてはひとり枯れた井戸の縁に　見知らぬ首飾りいつのまにかここは　都市から砂漠へと変わりあんなに賑わった　遠い過去も幻「誰か　誰か　ぼくを　見つけて おくれ青い　青い　海へ　連れてって おくれ甘い　匂いを　振り払い　続ける　ため　ぼくは灯って　いるから　いつでも」見つめてるよ　ぼくは今も地球の上で光る星だ誰も　ぼくを　知らなくともまだ見ぬあなたのために光る見つめてるよ　ぼくは今も闇の中生きる電燈だ消せない　傷も　消えないまま灯りは旅立ち歌を歌う見つめてるよ　ぼくは今も地球の上で光る星だ誰も　ぼくを　知らなくともまだ見ぬあなたのために光るあなたに会いたいなこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,駄菓子屋商売,2012-05-16,"210,630",さあさ始まる新時代までの声もなくなった幾千年とうに廃れた知識なんてほら全部全部全部置いて行け顔も知らんようなそん所そこらのもう腐って死ぬ古キャンディいつの間にやら朽ちてガタガタ遂に落っこちたエレベーターイエイ　もう三千年間このまんま！這う這うで逃げ出して　愛なんかとっくに売れちまってイエイ　進めショッピングカート僕を乗せ今ならばお安いぜ　丁重にラッピング施してチューイングガム大昔に賞味の期限は過ぎたけどブーイングコール嫌になるほど御得な商品ささあさ始まる新時代までの声もなくなった幾万年とうに廃れた知識なんてほら全部全部全部置いて行け病んだ心と宙を舞うばかりもう腐って死ぬチョコレート枯れてカラカラ朽ちてガタガタ遂に落っこちたアドバルーンイエイ　もう三万年間このまんま！「いらね」って投げ出して　愛なんかとっくに売れちまってイエイ　飛ばせショッピングカート声荒げ今ならばお安いぜ　丁重にラッピング施してチューイングガムああ、街ではおばけの呼吸が沸き散ればブーイングコール蒸気みたいに揺らめいてなくなったイエイ　もう三億年間このまんま！這う這うで逃げ出して　愛なんかとっくに売れちまってイエイ　進めショッピングカート僕を乗せ今ならばお安いぜ　丁重にラッピング施してチューイングガム大昔に賞味の期限は過ぎたけどブーイングコール嫌になるほど御得な商品さこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,TEENAGE RIOT,2018-10-31,"444,332",潮溜まりで野垂れ死ぬんだ　勇ましい背伸びの果てのメンソールワゴンで二足半額のコンバース　トワイライト匂い出すメロディー今サイコロ振るように日々を生きて　ニタニタ笑う意味はあるか誰も興味がないそのGコードを　君はひどく愛していたんだ煩わしい心すら　いつかは全て灰になるのならその花びらを瓶に詰め込んで火を放て　今ここで誰より強く願えば　そのまま遠く雷鳴に飛び込んで歌えるさ　カスみたいな　だけど確かな　バースデイソングしみったれたツラが似合うダークホース　不貞腐れて開けた壁の穴あの時言えなかった三文字　ブラスバンド鳴らし出すメロディー真面目でもないのに賢しい顔で　ニヒリスト気取ってグルーミー誰も聴いちゃいないそのDコードを　それでもただ信じていたんだよーいどんで鳴る銃の音を　いつの間にか聞き逃していた地獄の奥底にタッチして走り出せ　今すぐに誰より独りでいるなら　誰より誰かに届く歌を歌えるさ　間の抜けた　だけど確かな　バースデイソング持て余して放り出した叫び声は取るに足らない言葉ばかりが並ぶ蚤の市にまた並んで行く茶化されて汚されて恥辱の果て辿り着いた場所はどこだ何度だって歌ってしまうよ　どこにも行けないんだとだからこそあなたに会いたいんだと今煩わしい心すら　いつかは全て灰になるのならその花びらを瓶に詰め込んで火を放て　今ここで誰より強く願えば　そのまま遠く雷鳴に飛び込んで歌えるさ　カスみたいな　だけど確かな　バースデイソングこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
0,ディスコバルーン,2012-05-16,"153,441",嫌いだ嫌いだ　あなたが嫌いだ何処かへ消えてしまえばいい嫌いなあなたは　風船みたいだどうせどこへまでも空っぽなのだろうあなたのコインの　表裏はどちらも同じであるようだアンテナが折れた　ダンスフロアには安価なつくりのビニール風船ばかりいるかたっぽの靴脱げて何処かへ消えた光って回る地球儀から振り下ろされて声を揃えて慄いでちょっと遊んで行こうぜ何も知らない夢のまま死んでいけたら幸せだ嫌いだ嫌いだ　あなたが嫌いだ何処かへ消えてしまえばいい嫌いなあなたは　風船みたいだどうせどこへまでも空っぽだあなたのコインの　表裏はどちらも同じであるようだアンテナが折れた　ダンスフロアには安価なつくりのビニール風船ばかりいる美徳などありはしない　受け取る心もない光って回る地球儀が落ちた肥える産廃火を持ってちょっと遊んで行こうぜ何も知らない夢のまま死んでいけたら幸せだ声が西へと抜けていくちょっと遊んで行こうぜ何も知らない夢のまま死んでいけたら幸せだ声を揃えて慄いでちょっと遊んで行こうぜ何も知らない夢のまま死んでいけたら幸せだこの歌詞をマイ歌ネットに登録 >このアーティストをマイ歌ネットに登録 >
